institutionID,branchNum,acctid,acctName,acctPwd,currencyIdList,ThirdSystemId,productNumList,reckoningtime,prodAcctType,validFlag,lastLoginValidFlag,loginTimes,priority,TradeDate,ReckoningStatus,Memo,CustID,CustPwd,ExchIdList,debtAutoPaidFlag,fileThirdSystemId,PBTBusinessType,defaultPortfolio,specDefaultPortfolio,arbDefaultPortfolio,hedgeDefaultPortfolio,acctPermitList,branchCode,ownertype,tradeThirdSystemId,settleAcctId,settleAcctPwd,attachacctID,attachThirdSystemId
0,1,77777,77777,,RMB,2301,,,1,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,
0001,1,777777,777资金账户,,RMB,2301,772,,0,,,0,0,20221014,0,,,,ALL,,,,1004,,,,,,,2301,777777,,,
NAN,1,78555,555,,RMB,2301,300,20221008171412.0,0,,,0,0,20221014,0,,,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,,,,430,,,,,,,2301,,,,
314,1,7858,yyy,,RMB,2301,506,20221008180644.0,0,,,0,0,20221014,0,,,,ALL,,,,699,,,,,,,2301,7858,,,
NAN,1,78888,信用,,RMB,2301,242,,3,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,
BYCS,1,79197239,中金财富新,i+BIGBA8tRtK7tw0VGLLyw==,RMB,2301,,20221008170932.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2408,,,,
8888,1,830jy,wl830jy,,RMB,2301,253,20221008170331.0,0,,,0,0,20221014,0,,830wl,,0^1,,,,362,,,,,,,,,,,2301
100,1,8475896210,zj资金测试嘻哈,,RMB,2301,339,20221008172742.0,0,,,0,0,20221014,0,,,,ALL,,,,505,,,,,,,2301,8475896210,,,
100,1,8475896215,zj资金测试嘻哈,,RMB,2301,341,20221008172822.0,0,,,0,0,20221014,0,,,,ALL,,,,507,,,,,,,2301,8475896215,,,
100,1,8475896218,zj资金测试嘻哈,,RMB,2301,340,20221008172802.0,0,,,0,0,20221014,0,,,,ALL,,,,506,,,,,,,2301,8475896218,,,
100,1,84758962365,zj资金测试嘻哈,,RMB,2301,337,20221008172702.0,0,,,0,0,20221014,0,,,,ALL,,,,503,,,,,,,2301,84758962365,,,
100,1,8475896299,zj资金测试嘻哈,,RMB,2301,338,20221008172722.0,0,,,0,0,20221014,0,,,,ALL,,,,504,,,,,,,2301,8475896299,,,
NAN,1,852,852,,RMB,2301,358,20221008173303.0,0,,,0,0,20221014,0,,,,ALL,,,,525,,,,,,,2301,852,,,
336,1,852852,试一试,,RMB,2301,584,20221008182057.0,1,,,0,0,20221014,0,,,,ALL,,,,787,,,,,,,2301,852852,,,
xx,1,88000000601,0601test,8g92v6qcf//g7KJcPP9fmQ==,RMB,2301,,20221008163549.0,0,,,0,0,20221014,0,,88000000601,,ALL,,,,,,,,,,,2301,,,,
0001,1,885692012,华泰联盟,,RMB,2301,256,20221008170431.0,0,,,0,0,20221014,0,,991785,,,,,,366,,,,,,,,,,,2301
0001,1,886,期权886,,RMB,2301,370,20221008173729.0,2,,,0,0,20221014,0,,,,ALL,,,,539,,,,,,,2301,886,,,
DSSB,1,888820220815,跨境B账户,yH7vO7yQ+ZPgJZihPZKtYg==,RMB,2301,,20221008165054.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
0001,1,888888,5555,,RMB,2301,,,0,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,
0001,1,8888888,zj普通开户测试,,RMB,2301,647,20221008183526.0,0,,,0,0,20221014,0,,88888888,,0,,,,,,,,,,,2301,123,,,
TOC,1,888888800054,STOCK,NuTQCuw6Tw1SBYPiyLksDw==,RMB,2301,,0.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
NAN,1,898989,test-1,,RMB,2301,,20221008170511.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
0,1,89898910,测试,,RMB,2301,387,20221008174109.0,0,,,0,0,20221014,0,,89898910,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,,,,,,,,,,,2301,,,,
0001,1,8989898,89,,RMB,2301,,,0,,,0,0,20221014,0,,,,,,,,,,,,,,,,,,,2301
0001,1,89898989,资金账号测试,,RMB,2301,658,20221008183806.0,0,,,0,0,20221014,0,,,,ALL,,,,863,,,,,,,2301,89898989,,,
QAX,1,89962446,QAXA,,RMB,2301,,0.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
xx,1,900000000721,对冲B0721,Op0kkeRURWnrIz8dW2IKQw==,RMB,2301,,20221008164158.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
NAN,1,95,95,,RMB,2301,333,20221008172542.0,0,,,0,0,20221014,0,,,,ALL,,,,499,,,,,,,2301,95,,,
NAN,1,953,953,,RMB,2301,372,20221008173819.0,3,,,0,0,20221014,0,,,,ALL,,,,541,,,,,,,2301,953,,,
NAN,1,95389,953,,RMB,2301,375,20221008173929.0,0,,,0,0,20221014,0,,,,ALL,,,,544,,,,,,,2301,95389,,,
NAN,1,96,96,,RMB,2301,332,20221008172522.0,0,,,0,0,20221014,0,,,,ALL,,,,498,,,,,,,2301,96,,,
NAN,1,963,963,,RMB,2301,356,20221008173222.0,0,,,0,0,20221014,0,,,,ALL,,,,523,,,,,,,2301,963,,,
8888,1,963852,963852,,RMB,2301,327,20221008172332.0,0,,,0,0,20221014,0,,,,ALL,,,,492,,,,,,,2301,963852,,,
NAN,1,97,97,,RMB,2301,334,20221008172602.0,0,,,0,0,20221014,0,,,,ALL,,,,500,,,,,,,2301,97,,,
NAN,1,98666,65888,,RMB,2301,286,20221008171112.0,0,,,0,0,20221014,0,,,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,,,,414,,,,,,,2301,,,,
NAN,1,988,988,,RMB,2301,348,20221008172942.0,0,,,0,0,20221014,0,,,,ALL,,,,515,,,,,,,2301,988,,,
NAN,1,98888,98888,,RMB,2301,313,20221008171712.0,0,,,0,0,20221014,0,,,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,,,,458,,,,,,,2301,,,,
xx,1,990000000729,对冲C,Op0kkeRURWnrIz8dW2IKQw==,RMB,2301,,20221008164258.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
0001,1,9999000,99期货,,RMB,2301,369,20221008173709.0,1,,,0,0,20221014,0,,,,ALL,,,,538,,,,,,,2301,9999000,,,
QQZQ,1,999991100,QQZQ,ZHZs6HovMVSHAV4MzJWIFQ==,RMB,2301,,20221008161943.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
0001,1,999999,快速回归测试,,RMB,2301,646,20221008183506.0,0,,,0,0,20221014,0,,,,ALL,,,,851,,,,,,,2301,999999,,,
33,1,9999999999,报告下载A账户,,RMB,2301,199,,0,,,0,0,20221014,0,,,,,,,,266,,,,,,,,,,,2301
100,1,CREDIThazelC,CREDIThazelC,,RMB,2301,,0.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
0001,1,fll0101,快速现货账号fll,,RMB,2301,353,20221008173122.0,0,,,0,0,20221014,0,,,,ALL,,,,520,,,,,,,2301,fll0101,,,
1043,1,hg2llx1,hg2llx1,,RMB,2301,269^275,,0,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,
0,1,initllx01,initllx01,,RMB,2301,302,20221008171432.0,0,,,0,0,20221014,0,,,,ALL,,,,432,,,,,,,2301,initllx01,,,
0,1,initllx2,initllx22,,RMB,2301,306,20221008171532.0,0,,,0,0,20221014,0,,,,ALL,,,,441,,,,,,,2301,initllx22,,,
0,1,llx2,llx2,,RMB,2301,288,20221008171132.0,0,,,0,0,20221014,0,,,,ALL,,,,416,,,,,,,2301,llx2,,,
0001,1,lzq123,lzq资金账号,,RMB,2301,,,0,,,0,0,20221014,0,,,,,,,,,,,,,,,,,,,2201
0001,1,lzq456,lzq管理端资金账号,,RMB,2301,,0.0,0,,,0,0,20221014,0,,,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,,,,,,,,,,,2301,,,,
NAN,1,na123,na123,,RMB,2301,325,20221008172252.0,0,,,0,0,20221014,0,,,,ALL,,,,490,,,,,,,2301,na123,,,
0001,1,new123,期货,,RMB,2301,248,,1,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,
otcdylcs,1,otcd02,otcd02,,RMB,2301,,20221013113828.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
otcdylcs,1,otcd04,otcd04,,RMB,2301,,20221013113858.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
otcdylcs,1,otcd06,otcd06,,RMB,2301,,20221013113928.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
otcdylcs,1,otcd08,otcd08,,RMB,2301,,20221013113958.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
otcdylcs,1,otcd10,otcd10,,RMB,2301,,20221013114028.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
NAN,1,qihuo,期货,,RMB,2301,242,20221008165439.0,1,,,0,0,20221014,0,,,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,,,,,,,,,,,2301,,,,
314,1,shiyong,期货资金账号,,RMB,2301,505,20221008180624.0,1,,,0,0,20221014,0,,,,ALL,,,,698,,,,,,,2301,shiyong,,,
IN_1,1,TESTPT,直报普通现货,,RMB,2301,,20221001195442.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
OTCD,1,TYHA,天宇沪A,,RMB,2301,,20220517212154.0,0,,,0,0,20221014,0,,20220217,,0,,,,,,,,,,,2301,,,,
XMZIYING,1,xmtest,xmtest,,RMB,2301,663,20221008183846.0,0,,,0,0,20221014,0,,xmtest,zgpc2hFf7zrCi3aRGtASEQ==,,,,,,,,,,,,2301,,,,
ylcs01,1,ycfk01,压测风控01,G17gQSm7Kh2jSXp0K3kfQg==,RMB,2301,,20221008163025.0,0,,,0,0,20221014,0,,20220429,PW75q7phZtSIipXmxvjz/w==,ALL,,,,,,,,,,,2301,,,,
ylcs01,1,ylcs2002,压测资金账号02,,RMB,2301,,20221008162725.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ylcs01,1,ylcs2004,压测资金账号04,,RMB,2301,,20220923102508.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ylcs01,1,ylcs2007,压测资金账户07,,RMB,2301,,20221008163145.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ylcs01,1,ylcs2008,压测资金账户08,,RMB,2301,,20220919174607.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ylcs01,1,ylcs2009,压测资金账户09,,RMB,2301,,20220919174638.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ylcs01,1,ylcs2012,压测资金账号12,,RMB,2301,,20221008183305.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ylcs01,1,ylcs2015,压测资金账号15,,RMB,2301,,20221008183646.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ylcs01,1,ylcs2016,压测资金账号16,,RMB,2301,,20221009093137.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
0001,1,zijingufen,资金股份test,,RMB,2301,319,20221008172052.0,0,,,0,0,20221014,0,,101178,,,,,,484,,,,,,,2301,,,,
0001,1,zj10117869,zj资金账号test,,RMB,2301,700,20221008184346.0,0,,,0,0,20221014,0,,,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,,,,,,,,,,,2301,,,,
0001,1,zj123456,账号资金,,RMB,2301,328,20221008172352.0,0,,,0,0,20221014,0,,,,ALL,,,,493,,,,,,,2301,zj123456,,,
0001,1,zll01888,快速期货002,,RMB,2301,362,20221008173445.0,1,,,0,0,20221014,0,,,,ALL,,,,529,,,,,,,2301,zll01888,,,
0001,1,zll789,zll股份期权账号,,RMB,2301,248,20221008170140.0,2,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,2301
0001,1,zll888,现货资金账号,,RMB,2301,248,20221008170030.0,0,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,
0001,1,zllggqq,zll个股期权账号2,,RMB,2301,248,20221008165949.0,2,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,2301
0001,1,zllqh,zll期货资金账号2,,RMB,2301,248,20221008170010.0,1,,,0,0,20221014,0,,,,,,,,,393,,,,,,2301,,,,
0001,1,zllxh3,zll现货资金账号3,,RMB,2301,248,20221008165859.0,0,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,
0001,1,zllxyzh,zll信用账户2,,RMB,2301,248,20221008165929.0,3,,,0,0,20221014,0,,,,,,,,,,,,,,,2301,,,,2301
0001,1,zs001,快速现货zs,,RMB,2301,354,20221008173142.0,0,,,0,0,20221014,0,,,,ALL,,,,521,,,,,,,2301,zs001,,,
IN_3,5,000000000111,对冲C账号_现货,zT0hkVDpDwtXUpg5re7Jgg==,RMB,2302,,20220930180654.0,0,Y,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
IN_3,5,000000000113,对冲C账号_期货,zT0hkVDpDwtXUpg5re7Jgg==,RMB,2302,,20220930180655.0,1,Y,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
DSSC,5,000000000974,DSS测试现货,uTrTJID5chKTi/CGfL1F4Q==,RMB,2302,,20220930180655.0,0,,,0,0,20221014,0,,000000000974,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,,,,,,,,,,,2302,,,,
DSSC,5,000000000976,DSS测试期货,uTrTJID5chKTi/CGfL1F4Q==,RMB,2302,,20220930180656.0,1,,,0,0,20221014,0,,000000000976,,ALL,,,,,,,,,,,2302,,,,
C机构,5,000000000997,C1产品,Wulkke75gLFd6WOVPH1Arg==,RMB,2302,,20220930180657.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
C机构,5,000000001026,C2产品,pMT5J2tckMZiogRD6dWDiw==,RMB,2302,,20220930180658.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
QSCA,5,000000001135,HXZ,f2fmA1ZwIZ4o6PPzsOQYaw==,RMB,2302,,20220930180658.0,0,Y,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
2022,5,000000001162,wr强制撤单,BwK4R8PhreXwe7WlVm63Hw==,RMB,2302,231,20220930180659.0,0,Y,,0,0,20221014,0,,,,,,,,,,,,,,,2302,,,,
BYCS,5,000000001163,HXZ,Ey9MZNvf50H1LAjKQQtzJw==,RMB,2302,,20221009093554.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
0718,5,000000001173,债券,WNCmLSg7fOtV7j5KPUReVQ==,RMB,2302,,20220930180700.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
zqh,5,000000008787,stock,,RMB,2302,,0.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,000000008787,,,
QSCA,5,00000001135,HXZ,,RMB,2302,,0.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
JGJG3,5,000000045678,风控C账户,,RMB,2302,,20220929191546.0,3,Y,,0,0,20221014,0,,000000045678,,ALL,,,,,,,,,,,2302,,,,
C机构,5,000000220216,C3产品,9wEhe5xE2upUzWkh2cghYA==,RMB,2302,,20220929191547.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
TOC,5,000000220420,TOC,G17gQSm7Kh2jSXp0K3kfQg==,RMB,2302,,20220929191548.0,3,Y,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,999991100,,999991100,2301
BYCS,5,000020220819,zjcp4,,RMB,2302,,0.0,0,,,0,0,20221014,0,,zjcp4,,ALL,,,,,,,,,,,2302,,,,
zjhd,5,000020220821,zjhd,T5abhfQaZV2Fa6MKGCDFxQ==,RMB,2302,,0.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
ZJ,5,000020220904,zjzj,MzSYS0wAFH8R8X3f3WA/NA==,RMB,2302,,20220930180733.0,0,Y,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
GGTCS,5,000020220906,123,Qpa3QoB37XoR6+WAX5VMBQ==,RMB,2302,,20221012171814.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
GGTCS,1,000020221006,123,G17gQSm7Kh2jSXp0K3kfQg==,RMB,2302,,20220906145556.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
zyzc,5,002022092701,zyzc,MqTQvIbGiWNkaZpRNwawgQ==,RMB,2302,,20220930180735.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
PBY,5,002022092801,PBY,k1SBA8QlX3TnKPEGMXm4+A==,RMB,2302,,20221013185220.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2302,,,,
JGJG3,5,100000045678,lisx3,3IA9nRVeR00HDCQz2a/JJg==,RMB,2302,,20220929191552.0,3,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ZK000001,5,202204191791,三方期货账户,guWYKQbHyOCXC8gFPFrlGQ==,RMB,2302,,20220930180746.0,1,Y,,0,0,20221014,0,,202204191791,,ALL,,,,,,,,,,,2302,,,,
ZK000001,5,202204191792,三方普通,HVl7eNfnJelwa67oJ8gO7Z3zWHIPJ4wHwCjcyDuVPKI=,RMB,2302,,20220929191553.0,3,Y,,0,0,20221014,0,,202204191792,,ALL,,,,,,,,,,,2302,,,,
ZK000001,5,202204191793,三方普通,guWYKQbHyOCXC8gFPFrlGQ==,RMB,2302,,20220930180758.0,0,Y,,0,0,20221014,0,,202204191793,,ALL,,,,,,,,,,,2302,,,,
ZK000001,5,202206271798,测试01,,RMB,2302,,20220929191554.0,3,,,0,0,20221014,0,,202206271798,,ALL,,,,,,,,,,,2302,,,,
0001,5,89898910,89898910测试,,RMB,2302,256,20220930180809.0,0,,,0,0,20221014,0,,8989891011,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,,,,,,,,,,,2302,,,,
8888,5,A202291,wl外挂,,RMB,2302,281,20220930180810.0,0,,,0,0,20221014,0,,,,,,,,403,,,,,,,2302,,,,
POC_JG,8,000000095501,对接GW,,RMB,2303,,20221008162223.0,0,,,0,0,20221014,0,,000000095501,,ALL,,,,,,,,,,,2303,,,,
ZY,8,0ZY000000001,ZY现货,pn8F+57R2j8TEYbw5d5cDA==,RMB,2303,23,20221008162303.0,0,,,0,0,20221014,0,,0ZY000000001,uHwK5TUU/Zzdd95dZtobgw==,ALL,,,,,,,,,,,2303,0ZY000000001,pn8F+57R2j8TEYbw5d5cDA==,,
ZY,8,555111111111,ETF-CTS,wY63qNtUP5EfPBV0KKAQJw==,RMB,2303,64,20220429101103.0,0,,,0,0,20221014,0,,555111111111,uHwK5TUU/Zzdd95dZtobgw==,ALL,,,,,,,,,,,2303,,,,
ZY,8,890111000001,ETF-ZY,TSZKuYxEY18nT3fkjVckLg==,RMB,2303,,20221008162243.0,0,,,0,0,20221014,0,,ETFZY,Y6zXvn04Ne+xpjZpM+hi9w==,ALL,,,,,,,,,,,2303,890111000001,nWyq7/5aMsNHNpvNurPU6g==,,
ZKB,8,890111000002,ETF现货,EX3i4bstkhxJQfkqo5CLUQ==,RMB,2303,57,20220429101023.0,0,,,0,0,20221014,0,,890111000002,Uo6uUwrat4gUpfULGGhMhw==,ALL,,,,,,,,,,,2303,890111000002,EX3i4bstkhxJQfkqo5CLUQ==,,
ZY,8,890111000003,ETF-GW,6c0jB8fvgU809rHLw8f+SQ==,RMB,2303,145,20221008162945.0,0,,,0,0,20221014,0,,890111000003,Wy3wGiAwDNsGoFe0aNIhjA==,ALL,,,,,,,,,,,2303,,,,
0001,8,zj10117869,twozj资金账号test,,RMB,2303,700,20221008184426.0,0,,,0,0,20221014,0,,,,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,,,,,,,,,,,2303,,,,
VS_CTS,13,000000007329,ETF资产,961cgYzdktzh92zjHODwmg==,RMB,2305,67^69^70,20220701114710.0,0,,,0,0,20221014,0,,000000007329,,ALL,,,,,,,,,,,2305,,,,
VS_CTS,13,000621923342,cts申赎借用,,RMB,2305,81,0.0,0,,,0,0,20221014,0,,000621923342,,ALL,,,,,,,,,,,,,,,
POC_JG,13,199800000000,wjr,HkF39F/l+jz7jgGMPCXSGA==,RMB,2305,,20220708092224.0,0,Y,,0,0,20221014,0,,199800000000,Wy3wGiAwDNsGoFe0aNIhjA==,ALL,,,,,,,,,,,2305,,,,
ZY,13,890111000004,ETF-CTS,vGnBvnCR1nJul/3HnivjQw==,RMB,2305,69,20220706112149.0,0,,,0,0,20221014,0,,890111000004,Wy3wGiAwDNsGoFe0aNIhjA==,ALL,,,,,,,,,,,2305,,,,
A机构,15,000000001120,cremains,,RMB,2306,116,0.0,0,,,0,0,20221014,0,,000000001120,,ALL,,,,,,,,,,,2301,,,,
POC_JG,15,000000007733,连交易所测试,u+7aFccqdfGZcQWIdQEGBA==,RMB,2306,,20220524092915.0,0,Y,,0,0,20221014,0,,000000007733,PW75q7phZtSIipXmxvjz/w==,ALL,,,,,,,,,,,2306,,,,
ZY,15,000000008712,CTS-JYS,wjeKG+S7Axa2VuUQtueXXg==,RMB,2306,76,20220524094325.0,0,,,0,0,20221014,0,,000000008712,PW75q7phZtSIipXmxvjz/w==,ALL,,,,,,,,,,,2306,,,,
ZY,15,000621923342,交易所-CTS,IhdIVkfS/npmfu93MvDAQw==,RMB,2306,83,20220524094326.0,0,,,0,0,20221014,0,,000621923342,PW75q7phZtSIipXmxvjz/w==,ALL,,,,,,,,,,,2306,,,,
VS_CTS,15,A00621923342,借用申赎,2bBg6GpcJNGzlEpEsaFQjg==,RMB,2306,82,0.0,0,,,0,0,20221014,0,,A00621923342,,ALL,,,,,,,,,,,2306,,,,
JGJG,9,000000023456,风控A账户 ,,RMB,2401,,20221008163005.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
FIXAC,9,000000220278,港股跨境,,RMB,2401,,20221008164238.0,0,,,0,0,20221014,0,,000000220278,,ALL,,,,,,,,,,,2301,,,,
Asbl,9,000000890111,Asbl,vnMglWmSFMZ8+N4Zd6kIug==,RMB,2401,,20221008164058.0,0,,,0,0,20221014,0,,Asbl,fl9qZ8+7S4lqUaawyDprxA==,ALL,,,,,,,,,,,22,000000890111,rATjWZT+FYeyZuSHkEQPgw==,,
A机构,9,000020220223,A1-1产品,,RMB,2401,,20221008162503.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
A机构,9,000020220224,A1-2产品,,RMB,2401,,20221008162443.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
A机构,9,000020220225,A2产品,,RMB,2401,,20221008162544.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
A机构,9,000020220226,A3-1产品,,RMB,2401,,20221008162624.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
A机构,9,000020220227,A3-2产品,,RMB,2401,,20221008162604.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
TOA,9,000020220418,TOA1,5STXCKHIAbU601xgefrL9Q==,RMB,2401,,20221013185200.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
TOA,9,000020220419,TOA2,5STXCKHIAbU601xgefrL9Q==,RMB,2401,,20221008162343.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
TOA,9,000020220420,TOA3,5STXCKHIAbU601xgefrL9Q==,RMB,2401,,20221008162845.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
A机构,9,000020220427,A1-1产品(期),,RMB,2401,,20221008162524.0,1,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
TOOA,9,000020220718,融入方A,mMzoGWuPW/quDtD97K5pzg==,RMB,2401,,20221008164038.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
TOOA,9,000020220719,融入方B,,RMB,2401,,20221008164018.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
DSSC,9,000020220728,跨境测试,QN4ytALKNBr621NudxgCtg==,RMB,2401,,20221008164218.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
ZJCF,9,000020220729,A产品,,RMB,2401,,20221008164318.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
20228801,9,000020220810,HL融入方,,RMB,2401,183,20221008164420.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
SEA,9,000020220811,A1,,RMB,2401,,20221008164752.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
SEA,9,000020220812,A2,,RMB,2401,,20221008164812.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
SEA,9,000020220813,A3,,RMB,2401,,20221008164832.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
SEA,9,000020220814,A4,,RMB,2401,,20221008164852.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
IN_1,9,00020220728,跨境测试,,RMB,2401,,20221001195444.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
hl_JiSu,9,00020220928,兴业合约端_hl2416,,RMB,2401,662,20220927134848.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2416,,,,
IN_4,9,02-0273469-24,02-0273469-24,,RMB,2401,,0.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2702,,,,
FIXAC,9,09222834,压测账号,,RMB,2401,,20221008163818.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,2301,,,,
JGJG,9,100000023456,lisx1,YCxZOZ3qHym02aWUF1uJVw==,RMB,2401,,20221008163449.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
ZD,9,100011111,ZD融券账号01,,RMB,2401,177,,0,,,0,0,20221014,0,,,,,,,,235,,,,,,,22,,,,
1111,9,123123,0001,,RMB,2401,,20221008164400.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
1813,9,138865591900,zhengli,,RMB,2401,,,3,,,0,0,20221014,0,,,FBVr31I9bdbeR0TP6ZWbHA==,,,,,,,,,,,,,,,,2401
ZK000001,9,202205091798,A账户,,RMB,2401,,20221008163205.0,0,,,0,0,20221014,0,,202205091798,,ALL,,,,,,,,,,,22,,,,
ZKA,9,202205101799,A账户,,RMB,2401,,20221011111744.0,0,,,0,0,20221014,0,,202205101799,,ALL,,,,,,,,,,,22,,,,
ZKHTKH,9,2022071800001,ZKA01,,RMB,2401,,20221008164118.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
ZKHTZY,9,202207180001,ZKA01,,RMB,2401,,0.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
ZKHTKH,9,202207180002,ZKA02,,RMB,2401,,20221008164138.0,0,,,0,0,20221014,0,,,,ALL,,,,,,,,,,,22,,,,
